Issue code,Issue name,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
93050,LF,22500,-350,-1.53,22850,22900,21450,84959,1871833650,6.579E+11,29240000
64400,LG CNS,113800,26200,29.91,95800,113800,94700,8555366,9.23274E+11,1.10256E+13,96885948
3550,LG Corp.,146600,30800,26.6,123600,149700,121000,6182816,8.45702E+11,2.26089E+13,154221585
3555,LG Corp.(1P),82100,9800,13.55,75400,89000,74900,195700,15958798200,2.47219E+11,3011199
34220,LG Display,16090,1670,11.58,15240,16600,14700,60260628,9.59682E+11,8.045E+12,500000000
373220,LG Energy Solution,458000,16000,3.62,444500,465000,432000,1287237,5.84054E+11,1.07172E+14,234000000
51900,LG H&H,247500,-500,-0.2,249500,254000,244000,77706,19226118250,3.78459E+12,15291262
51905,LG H&H(1P),101000,-1400,-1.37,103300,106400,101000,13119,1350799050,2.11722E+11,2096259
37560,LG HelloVision,2200,70,3.29,2155,2375,2080,1954604,4351170859,1.70383E+11,77446865
11070,LG Innotek,1458000,324000,28.57,1193000,1474000,1145000,1402802,1.88204E+12,3.45066E+13,23667107
32640,LG Uplus,16130,1060,7.03,15320,17210,15260,4207686,68057012800,6.84602E+12,424427732
51910,LGCHEM,367000,22500,6.53,345000,372000,339500,935945,3.36027E+11,2.59074E+13,70592343
51915,LGCHEM(1P),167500,4600,2.82,163500,169000,158700,53625,8808379300,1.28787E+12,7688800
66570,LGELECTRONICS,293000,67500,29.93,255500,293000,248500,9128469,2.54824E+12,4.77252E+13,162884638
66575,LGELECTRONICS(1P),95700,17200,21.91,85700,98800,84100,2445106,2.28007E+11,1.64425E+12,17181299
79550,LIG Defense&Aerospace,801000,-55000,-6.43,857000,872000,801000,262004,2.13701E+11,1.7622E+13,22000000
4990,LOTTE,25450,-350,-1.36,26150,26150,25000,314411,7975782175,2.53644E+12,99663776
11170,LOTTE CHEMICAL Corp,80700,-800,-0.98,81500,81900,78600,144225,11547095650,3.45198E+12,42775419
20150,LOTTE ENERGY MATERIALS Corp,56100,-1200,-2.09,57500,57900,53000,267015,14872900900,2.9377E+12,52365463
4000,LOTTE Fine Chem,52700,100,0.19,52800,53200,51300,66757,3492571150,1.35966E+12,25800000
71840,LOTTE Himart,6790,-40,-0.59,6950,7000,6700,23267,157428635,1.60296E+11,23607712
286940,LOTTE INNOVATE,22450,2450,12.25,19930,23000,19870,250585,5505629560,3.39654E+11,15129367
330590,LOTTE REIT,3810,-55,-1.42,3865,3880,3770,464000,1772453629,1.10097E+12,288968884
23530,LOTTE SHOPPING,147700,-3600,-2.38,154300,155700,142900,170177,25023365950,4.17825E+12,28288755
32350,LOTTE TOUR,19100,-370,-1.9,19650,19990,18850,880063,16870992670,1.52039E+12,79601474
280360,LOTTE WELLFOOD,112900,-1300,-1.14,115400,115700,112200,20962,2380903850,1.0392E+12,9204574
89860,LOTTE rental,31250,-100,-0.32,31450,31600,30600,58852,1824061875,1.13467E+12,36309388
00499K,LOTTE(1P),25750,-400,-1.53,26200,26700,25250,2174,55706400,20744277250,805603
6260,LS,446000,-29500,-6.2,487500,487500,428000,459222,2.03649E+11,1.39152E+13,31200000
10120,LS ELECTRIC,241500,-5000,-2.03,251000,251500,230500,1593521,3.80169E+11,3.6225E+13,150000000
229640,LS Eco Energy,69100,-2200,-3.09,72600,72900,66800,285810,19596120100,2.11618E+12,30624879
680,LSNetworks,3335,-220,-6.19,3560,3615,3320,382946,1295073989,2.62808E+11,78803016
900140,LVMC Holdings,1459,27,1.89,1450,1529,1406,1026998,1511620321,2.81938E+11,193240432
108670,LX HAUSYS,33400,-1150,-3.33,34450,34500,33100,43608,1456227375,2.9952E+11,8967670
108675,LX HAUSYS(1P),16770,-100,-0.59,17110,17110,16700,635,10729705,17312174100,1032330
383800,LX HOLDINGS,8620,-180,-2.05,8810,8910,8430,229614,1970815830,6.5754E+11,76280690
38380K,LX HOLDINGS(1P),8010,-160,-1.96,8200,8210,7810,5633,45138430,11736932850,1465285
1120,LX INT,41950,-700,-1.64,42600,43350,40350,208299,8575536125,1.62598E+12,38760000
108320,LX Semicon,52600,-1400,-2.59,54700,54800,51300,161658,8442204900,8.55502E+11,16264300
25820,LeekuInd,5250,-240,-4.37,5590,5590,5160,629014,3289040630,1.75571E+11,33442000
5300,LotteChilsung,109000,700,0.65,109900,111400,107300,22965,2502582950,1.0114E+12,9278884
5305,LotteChilsung(1P),73800,-500,-0.67,73500,75700,72900,585,42964500,57217878000,775310
400,LotteInsurance,2040,-100,-4.67,2140,2160,2000,686771,1406861823,6.33086E+11,310336320
27740,MANIKER,1230,-82,-6.25,1305,1345,1175,330358,410774691,39059405220,31755614
357250,MAPS REIT 1,1969,-51,-2.52,2020,2030,1964,90236,178984909,49215361745,24995105
94800,MAPSREALTY,5500,-190,-3.34,5920,5920,5330,54205,293165380,5.10589E+11,92834331
357430,MASTERN PREMIER REIT,813,-16,-1.93,827,828,809,57985,47118065,24800814591,30505307
134380,MCC,10110,-190,-1.84,10350,10350,10100,3240,33007920,2.22346E+11,21992680
97520,MCNEX,21900,300,1.39,21900,22300,21600,88990,1945895150,3.81093E+11,17401500
118000,METACARE,1438,-75,-4.96,1530,1530,1409,77312,111975226,24701584368,17177736
90370,METALABS,1306,-30,-2.25,1305,1336,1265,36318,46783641,32525523834,24904689
23150,MHETHANOL,3710,-85,-2.24,3795,3810,3670,12927,48002165,27374331460,7378526
85620,MIRAE ASSET LIFE,14700,30,0.2,14650,15000,13200,101590,1466081970,1.98715E+12,135180000
6800,MIRAE ASSET SEC,61400,-600,-0.97,62300,62800,59600,3576596,2.18236E+11,3.43574E+13,559566880
6805,MIRAE ASSET SEC(1P),16910,-500,-2.87,17410,17690,16500,114586,1932374060,2.38021E+11,14075750
00680K,MIRAE ASSET SEC(2PB),15610,-660,-4.06,16350,16370,15310,1680137,26304967090,2.13077E+12,136500000
396690,MIRAEASSETGREIT,1330,-33,-2.42,1363,1380,1318,219850,292504398,52675900200,39605940
268280,MIWON SC,100400,1400,1.41,100000,101600,98900,1860,186135300,5.02E+11,5000000
88980,MKIF,10960,-60,-0.54,11020,11100,10950,1890469,20742492810,5.24899E+12,478921993
484870,MNC Solution,74800,-1300,-1.71,76500,77800,69800,57966,4200953150,6.84712E+11,9153900
9200,MOORIM PAPER,1591,-40,-2.45,1552,1645,1552,386125,605949424,66200412210,41609310
9900,MS IND,9640,-390,-3.89,10040,10110,9570,295726,2865884110,5.05812E+11,52470133
9680,MT,10050,-30,-0.3,10120,10190,10010,19459,195693700,2.18418E+11,21733094
107590,MWH,57000,0,0,57000,57200,56700,725,41328400,1.3224E+11,2320000
70960,MYP,2605,-100,-3.7,2685,2725,2600,79494,208223825,1.25387E+11,48133333
317450,MYUNGIN PHARM,47050,-950,-1.98,48150,48850,46300,28995,1359081750,6.8693E+11,14600000
1080,ManhoRope&Wire,5070,85,1.71,4985,5160,4850,49716,245324967,2.10405E+11,41500000
138040,Meritz Financial,102900,-100,-0.1,104100,105100,100200,1165075,1.19728E+11,1.722E+13,167347273
3650,MichangOil,123300,-2200,-1.75,125600,125600,122000,2692,334443700,2.14502E+11,1739672
25560,Mirae,37000,-1700,-4.39,38800,39600,35800,152434,5648826700,1.88361E+11,5090828
7120,MiraeING,1336,35,2.69,1301,1336,1211,134951,172498280,38581820288,28878608
81660,Misto Holdings,37450,-800,-2.09,38550,38550,36700,147666,5504703325,1.98829E+12,53091840
2840,MiwonComcl,120500,600,0.5,119200,121500,117300,3926,468841600,5.72375E+11,4750000
12330,Mobis,768000,82000,11.95,712000,795000,706000,1963281,1.48233E+12,6.96826E+13,90732583
12690,Monalisa,1766,-94,-5.05,1860,1889,1738,303374,537128622,64584836330,36571255
5360,Monami,1394,-58,-3.99,1452,1460,1390,70518,99026760,26342845958,18897307
8420,MoonbaeStl,2085,-110,-5.01,2195,2225,2085,156659,331053260,42749807925,20503505
9580,Moorim P&P,2050,-40,-1.91,2075,2135,2015,351945,718908700,1.27855E+11,62368324
33920,Muhak,7460,-200,-2.61,7800,7810,7370,115804,865798430,2.1261E+11,28500000
17180,Myungmoon Pharm,1430,-65,-4.35,1486,1493,1421,123823,178027191,48553439220,33953454
35420,NAVER,234000,29000,14.15,211500,247500,211000,7569228,1.76811E+12,3.67085E+13,156873776
36570,NC,289500,5000,1.76,291500,293000,281000,136133,39348782750,6.23699E+12,21544022
5720,NEXEN,6660,100,1.52,6740,6740,6390,34102,222759185,3.49943E+11,52543977
5725,NEXEN(1P),4305,-95,-2.16,4390,4390,4300,857,3709670,15500583000,3600600
2350,NEXENTIRE,6570,20,0.31,6550,6640,6360,190318,1243957025,6.41678E+11,97667877
2355,NEXENTIRE(1PB),4015,-45,-1.11,4100,4115,3950,20888,83331905,26097500000,6500000
92790,NEXTEEL,14710,-1290,-8.06,15680,15940,14340,567493,8357712030,3.82489E+11,26002000
338100,NH Prime REIT,3815,-60,-1.55,3875,3950,3785,163415,623933573,71187900000,18660000
400760,NHALLONEREIT,3000,-25,-0.83,3025,3030,2990,231046,694113726,1.64788E+11,54929275
5940,NHIS,30200,-250,-0.82,30700,30900,29350,2206720,66423942625,1.07616E+13,356344369
5945,NHIS(1P),24600,-300,-1.2,24950,25100,23950,98988,2409016350,4.64226E+11,18870968
181710,NHN,50900,9350,22.5,41200,53000,40700,1060633,51872776675,1.66713E+12,32753139
8260,NI STEEL,3125,-140,-4.29,3270,3300,3110,155357,492014613,89375365625,28600117
34310,NICE,12080,-160,-1.31,12240,12350,11960,77249,929660615,4.44026E+11,36757157
30190,NICE INFO,13980,-320,-2.24,14300,14350,13860,156953,2192841610,8.23583E+11,58911527
85310,NK,1169,0,0,0,0,0,0,0,86717288567,74180743
90350,NOROOPAINT,7780,-150,-1.89,7960,7990,7700,100604,782432105,1.556E+11,20000000
90355,NOROOPAINT(1P),11990,190,1.61,12150,12150,11990,138,1674330,5552880740,463126
4250,NPC,3145,-40,-1.26,3185,3190,3055,60153,187559981,1.15484E+11,36720000
4255,NPC(1P),2150,-85,-3.8,2230,2230,2150,13702,29845735,11352000000,5280000
25860,NamhaeChem,7000,-210,-2.91,7180,7270,6900,846596,5948103485,3.47752E+11,49678843
1260,NamkwangEng&Const,8210,-190,-2.26,8400,8660,8120,20156,165581890,80725416120,9832572
8350,NamsunAlum,1484,-57,-3.7,1542,1562,1445,3678584,5438267906,1.91553E+11,129079090
8355,NamsunAlum(1P),12050,30,0.25,12200,12200,12030,1317,15860950,3710074500,307890
4270,Namsung,7000,-100,-1.41,7100,7150,6950,5518,38606800,25348512000,3621216
3920,NamyangDairy,46450,-1550,-3.23,48000,50200,46000,16248,765345950,2.787E+11,6000000
3925,NamyangDairy(1P),34800,-250,-0.71,35100,35200,34300,4651,161714750,69600000000,2000000
251270,Netmarble,42500,950,2.29,42050,42550,41650,275344,11610105850,3.48222E+12,81934571
4370,Nongshim,385000,-3000,-0.77,386000,389500,376000,29805,11371626000,2.34182E+12,6082642
72710,NongshimHoldings,91400,-1100,-1.19,91600,92500,90300,4967,452489800,4.23894E+11,4637790
320,NorooHoldings,18450,150,0.82,18470,18960,17950,8887,161504355,2.45222E+11,13291151
325,NorooHoldings(1P),28000,-750,-2.61,28200,28200,28000,467,13123450,6819652000,243559
2630,OBI,483,0,0,0,0,0,0,0,57275591415,118583005
456040,OCI,121500,-6700,-5.23,128500,128700,120500,73318,9031196850,1.08773E+12,8952495
10060,OCI Holdings,349500,-14500,-3.98,393500,397500,344500,394880,1.43107E+11,6.52525E+12,18670232
5320,ONTIDE,1095,3,0.27,1092,1124,1030,182973,201497126,37435690275,34187845
271560,ORION,129600,-4600,-3.43,133600,135000,127000,159491,20574427600,5.12388E+12,39536132
1800,ORION Holdings,25050,-100,-0.4,25200,25350,24300,173404,4313852925,1.56927E+12,62645422
7310,OTOKI,334000,-5000,-1.47,334500,342000,334000,5241,1760905750,1.33862E+12,4007830
6090,OYANG,8080,-30,-0.37,8070,8170,7990,13612,109849375,76135731120,9422739
34230,PARADISE,14100,180,1.29,14080,14260,13550,478983,6654337005,1.30607E+12,92629382
90080,PHC,909,-31,-3.3,940,959,900,306045,279829314,49906153431,54902259
10770,PHHC,4675,-10,-0.21,4685,4840,4605,230847,1089793409,68374053550,14625466
178920,PIAM,25000,-350,-1.38,25600,25600,24200,160422,3958996850,7.34158E+11,29366322
1340,PKC,6980,-700,-9.11,8090,8200,6930,5209942,38903637290,3.13913E+11,44973248
103140,POONGSAN,80200,-2300,-2.79,82200,82900,78800,190488,15224690750,2.24755E+12,28024278
5810,POONGSAN HOLDINGS,39000,-1200,-2.99,40150,40200,38850,63876,2497349150,5.62274E+11,14417292
22100,POSCO DX,32450,1650,5.36,31100,33150,30500,1146303,36855401400,4.93353E+12,152034729
3670,POSCO FUTURE M,245500,7500,3.15,237500,249500,231500,630103,1.53446E+11,2.18363E+13,88946220
5490,POSCO Holdings,423500,3500,0.83,424000,424000,407500,775543,3.24393E+11,3.35588E+13,79241527
47050,POSCO INTERNATIONAL,63800,-300,-0.47,64600,64700,61900,1105387,70243322350,1.12239E+13,175922788
58430,POSCO STEELEON,5940,-100,-1.66,6090,6090,5770,583615,3416079550,3.564E+11,60000000
950210,PRESTIGE BIOPHARMA,6930,-180,-2.53,7110,7210,6800,115375,796591960,4.16466E+11,60096155
28670,PanOcean,5490,10,0.18,5510,5570,5280,2819316,15317019800,2.93479E+12,534569512
3610,Pangrim,5150,-40,-0.77,5300,5300,5060,89165,456686070,1.86441E+11,36202158
1020,PaperCorea,2575,-130,-4.81,2705,2710,2525,50093,128407496,91661404650,35596662
4720,PharmGen Science,3290,-160,-4.64,3455,3485,3255,111605,369951775,72230311580,21954502
5690,Pharmicell,15000,-360,-2.34,15500,15560,14450,676234,10092912785,9.0006E+11,60004014
9810,Playgram,1969,-20,-1.01,1991,2140,1952,25347,50316808,29906648750,15188750
17810,Pulmuone Corporate,10140,-220,-2.12,10420,10530,10050,109617,1109154190,3.86542E+11,38120542
5030,PusanCstIron,486,0,0,0,0,0,0,0,45092532168,92782988
102460,REYON,10250,-800,-7.24,11050,11060,10120,105673,1111919090,1.90515E+11,18586811
760,RIFA,13920,-520,-3.6,14440,14440,13570,2673,37482500,38976000000,2800000
12750,S-1,68400,200,0.29,68900,69600,67300,91679,6271421200,2.59914E+12,37999178
10950,S-Oil,107400,400,0.37,107100,108700,102100,908028,96713434200,1.20914E+13,112582792
10955,S-Oil(1P),51900,-1800,-3.35,53800,54600,51000,31568,1638002900,2.08738E+11,4021927
75180,SAC,2840,-55,-1.9,2895,2975,2835,10329,29601845,54528000000,19200000
58650,SAH,156100,-800,-0.51,157000,157400,154800,8419,1309899800,6.62213E+11,4242236
8040,SAJODONGAONE,916,-8,-0.87,902,953,902,425690,394515714,1.29288E+11,141144600
14710,SAJOSEAFOOD,7000,-170,-2.37,7170,7170,6730,20290,139666830,1.2053E+11,17218543
4380,SAMICKTHK,11110,-470,-4.06,11620,11770,11090,170490,1915187125,2.29977E+11,20700000
4440,SAMIL C&S,5190,-270,-4.95,5410,5570,5130,62806,328703990,66078804930,12731947
9770,SAMJUNGPULP,27350,-1000,-3.53,27850,29200,27350,2760,77157400,68374206850,2499971
5610,SAMLIP,42250,-450,-1.05,42350,43100,42150,3778,160865900,3.64576E+11,8629009
207940,SAMSUNG BIOLOGICS,1363000,-10000,-0.73,1379000,1386000,1336000,128284,1.74249E+11,6.30946E+13,46290951
28260,SAMSUNG C&T,432500,33000,8.26,424000,443000,410500,1049549,4.50097E+11,7.01375E+13,162167581
02826K,SAMSUNG C&T(1PB),229000,8000,3.62,225000,230000,220500,17410,3932181750,3.36078E+11,1467590
29780,SAMSUNG CARD,46150,-800,-1.7,47400,47500,46050,156883,7261642975,5.34689E+12,115858891
0126Z0,SAMSUNG EPIS HOLDINGS,484000,13500,2.87,472000,484000,444500,223250,1.05599E+11,1.20434E+13,24883049
32830,SAMSUNG LIFE,388500,31000,8.67,366500,391500,355000,789483,2.99499E+11,7.77E+13,200000000
1360,SAMSUNG PHARM,1515,-39,-2.51,1554,1570,1473,981787,1473706186,1.42656E+11,94162079
68290,SAMSUNG PUBLISHING,6530,-180,-2.68,6660,6800,6520,12029,79160010,65300000000,10000000
6400,"SAMSUNG SDI CO.,LTD.",688000,12000,1.78,680000,707000,657000,2040080,1.39976E+12,5.54428E+13,80585530
6405,SAMSUNG SDI(1P),296000,-5000,-1.66,302000,305000,291000,21447,6385090750,4.78897E+11,1617896
18260,SAMSUNG SDS,299000,50500,20.32,266000,321500,258000,3883357,1.15677E+12,2.3136E+13,77377800
23000,SAMWONSTEEL,2240,-20,-0.88,2250,2300,2220,37975,85435200,89017501440,39739956
272550,SAMYANG PACKAGING,9600,-260,-2.64,9840,9870,9490,51948,497273790,1.44657E+11,15068406
70,SAMYANGHOLDINGS,56900,0,0,56800,57200,55300,19278,1081901300,4.41726E+11,7763191
3720,SAMYOUNG,9410,-780,-7.65,10000,10270,9100,1834123,17340297530,3.1994E+11,34000000
1290,SANGSANGININV&SEC,1012,-34,-3.25,1041,1048,1002,380287,386876014,1.09637E+11,108337120
41650,SANGSIN,2440,-80,-3.17,2520,2530,2440,50186,124498927,52390338000,21471450
62040,SANIL ELECTRIC,247000,-6000,-2.37,259500,259500,237000,469309,1.1455E+11,7.56211E+12,30615850
67830,SAVEZONEI&C,2600,15,0.58,2590,2620,2520,108089,277923831,1.06706E+11,41040895
1430,SBHC,53500,-2000,-3.6,56000,56400,51800,389890,20657183450,1.91862E+12,35862119
34120,SBS,13310,-200,-1.48,13490,13830,12710,45247,603503135,2.46917E+11,18551238
3080,SBSUNGBO,2355,-10,-0.42,2365,2390,2320,99950,234630146,47147100000,20020000
23960,SC ENGINEERING,1040,-3,-0.29,1071,1071,1028,129290,134210333,39557414000,38035975
180,SCEHoldings,5800,0,0,5790,5890,5610,9971,57079900,80911856000,13950320
137310,SD Biosensor,7780,-50,-0.64,7750,7900,7510,227080,1754672815,9.39428E+11,120749102
10960,SDC,3260,-50,-1.51,3460,3460,3240,66675,218904645,78631200000,24120000
4360,SEBANG,13720,120,0.88,13610,13880,13220,61076,829011900,2.62266E+11,19115603
4365,SEBANG(1P),9190,-10,-0.11,9430,9440,9130,8515,79610840,33904207500,3689250
75580,SEJIN HEAVY,14930,-560,-3.62,15870,15960,14810,232505,3485118010,8.48762E+11,56849456
7540,SEMPIO,44250,-1300,-2.85,45900,45900,44100,2973,132077550,1.27254E+11,2875800
248170,SEMPIO FOODS,23800,-400,-1.65,24200,24250,23750,9707,231625025,1.08725E+11,4568286
7860,SEOYON,8840,-250,-2.75,9060,9290,8790,119445,1070599295,2.07562E+11,23479844
200880,SEOYONEHWA,13550,-100,-0.73,13750,14010,13420,72029,981281835,3.66235E+11,27028437
31440,SF,42800,-100,-0.23,42950,43500,42100,7852,336732375,1.65742E+11,3872480
1380,SG GLOBAL,1620,-109,-6.3,1729,1760,1612,134423,222810704,36420955020,22482071
4490,SGBC,56000,-100,-0.18,55300,56800,55200,70937,3967175350,7.7616E+11,13860000
5090,SGC Energy,49950,350,0.71,50100,51000,48200,77980,3884838350,7.19746E+11,14409333
4060,SGCORPORATION,2970,-75,-2.46,3050,3115,2950,148202,441874955,60120213120,20242496
31210,SGIC,43650,-1050,-2.35,44700,45250,43650,116264,5116614775,3.04771E+12,69821598
2360,SH ENERCHEM,2220,-195,-8.07,2360,2430,2160,191897,427300442,24671688060,11113373
1770,SHD,14470,-560,-3.73,15030,15030,14470,1589,23251280,17579284660,1214878
462870,SHIFT UP,28500,-100,-0.35,28700,29200,28250,101062,2907272875,1.67165E+12,58654340
2700,SHINIL ELECTRONICS,1226,-20,-1.61,1252,1261,1210,413449,505558675,85878260746,70047521
2870,SHINPOONG,1030,-14,-1.34,1075,1075,1020,183966,189485862,36007461000,34958700
35510,SHINSEGAE I&C,16910,1830,12.14,15220,17680,14800,1136470,18897342410,2.36417E+11,13980900
31430,SHINSEGAE INTERNATIONAL,14000,150,1.08,13910,14190,13310,142933,1971659450,4.89804E+11,34986000
11930,SHINSUNG E&G,24000,-1400,-5.51,26000,26050,23550,733252,17780671025,4.94036E+11,20584815
404990,SHSBREIT,3570,-130,-3.51,3700,3700,3565,79919,287723281,2.186E+11,61232584
9160,SIMPAC,4940,-180,-3.52,5140,5170,4860,203896,1008279178,3.22933E+11,65370968
29530,SINDOH,41900,-1750,-4.01,43650,44150,41450,16209,681331375,4.07089E+11,9715729
6880,SINGSONGHOLDINGS,5740,-200,-3.37,5940,5970,5700,47683,274120390,67897644920,11828858
3960,SJDR,27950,-600,-2.1,28400,28500,27700,5264,146753125,2.56147E+11,9164467
33530,SJG SEJONG,7450,-370,-4.73,7900,8000,7440,206980,1567470005,2.07266E+11,27820961
123700,SJM,3505,-90,-2.5,3595,3595,3450,31343,109213545,54695167490,15604898
25530,SJMH,3560,20,0.56,3540,3560,3460,15470,54043175,53165068480,14934008
34730,SK,676000,12000,1.81,692000,698000,670000,414448,2.81523E+11,4.90118E+13,72502703
6120,SK Discovery,49300,-150,-0.3,50200,50200,47600,37634,1826787725,8.58498E+11,17413751
6125,SK Discovery(1P),39050,-1400,-3.46,40450,41950,39050,3927,156296225,48098080250,1231705
96770,SK Innovation,119200,2200,1.88,117400,119400,113000,959568,1.13061E+11,2.01511E+13,169052788
96775,SK Innovation(1P),67600,100,0.15,67700,69200,66000,7025,471358050,84393597600,1248426
395400,SK REIT,5460,-210,-3.7,5690,5690,5350,550717,2994382180,1.64356E+12,301017620
475150,SK eternix,40100,-200,-0.5,40200,46650,37600,1948029,80410917725,1.36609E+12,34067004
660,SK hynix,2333000,44000,1.92,2352000,2379000,2290500,8518013,1.98649E+13,1.66273E+15,712702365
361610,SK ie technology,19310,-440,-2.23,19560,19690,18950,239308,4595373685,1.57931E+12,81787100
03473K,SK(1P),430000,2500,0.58,430500,438000,426000,4055,1745635750,2.43438E+11,566135
326030,SKBP,89700,-3800,-4.06,93700,95700,89700,4645971,4.18168E+11,7.0247E+12,78313250
302440,SKBS,40900,900,2.25,41950,42800,40500,235893,9770751875,3.20887E+12,78456553
11790,SKC,139300,2100,1.53,141100,146700,130900,688861,95340473550,5.27505E+12,37868298
285130,SKCHEM,43150,-400,-0.92,44200,44650,42400,91152,3942222450,7.46442E+11,17298766
28513K,SKCHEM(1P),22800,-650,-2.77,23450,23500,22700,10276,235072700,48231781200,2115429
210980,SKD&D,12090,-30,-0.25,12120,12160,11940,35047,420590940,2.25084E+11,18617382
18670,SKGas,237000,-6500,-2.67,245000,245000,230000,17687,4158010000,2.19397E+12,9257244
1740,SKNetworks,11280,-700,-5.84,12000,12000,11120,4396745,49699393020,2.2627E+12,200593889
402340,SKSQUARE,1233000,-4000,-0.32,1260000,1276000,1217000,1355931,1.68187E+12,1.62705E+14,131958386
1510,SKSecu,3250,-200,-5.8,3530,3530,3225,7728704,25372840564,7.51709E+11,231295085
1515,SKSecu(1P),5950,-280,-4.49,6320,6320,5870,27457,164019530,11639729150,1956257
17670,SKTelecom,100600,3700,3.82,99300,102000,96900,1964174,1.96335E+11,2.16079E+13,214790053
100090,SKoceanplant,17010,-240,-1.39,17360,17570,16570,421885,7110429070,1.06275E+12,62478129
5850,SLCORP,75100,-500,-0.66,76200,79100,73900,364224,27716046100,3.48828E+12,46448520
10580,SM BEXEL,2310,-190,-7.6,2445,2475,2210,1318625,3090663862,2.56992E+11,111251760
3570,SNT DYNAMICS,43200,-250,-0.58,43800,44150,40850,87799,3704435700,1.43652E+12,33252697
36530,SNT Holdings,50800,-1200,-2.31,52100,52500,50700,17366,888570500,8.28237E+11,16303886
64960,SNT MOTIV,29900,-900,-2.92,31100,31100,29850,83767,2517101200,7.93554E+11,26540272
100840,SNTEnergy,38150,-1450,-3.66,40350,40550,37050,205701,7793479950,7.88972E+11,20680783
403550,SOCAR,13230,-910,-6.44,14000,14250,13090,96093,1285841580,4.34498E+11,32841902
248070,SOLUM,20000,-350,-1.72,20400,20450,19000,328014,6454457370,9.56325E+11,47816236
17550,SOOSAN CEBOTICS,2830,255,9.9,2730,2930,2560,3993138,11028265009,1.7659E+11,62399130
390,SP SAMHWA,7070,-130,-1.81,7200,7260,6550,248577,1730483755,1.92329E+11,27203469
306200,SSC,142200,-2800,-1.93,147900,147900,138400,15327,2160235500,4.03322E+11,2836300
26890,STIC Investments,7890,-160,-1.99,8070,8100,7500,114272,890296660,3.05902E+11,38770837
11810,STX,3530,0,0,0,0,0,0,0,1.09493E+11,31017927
465770,STX Green Logis,3080,20,0.65,3190,3190,2910,96786,287887742,22086778560,7171032
77970,STXEngine,40400,-800,-1.94,41650,41800,39100,371952,14857024125,1.62198E+12,40148063
8490,SUHEUNG,19960,-1040,-4.95,20750,20875,19520,56266,1120509755,2.30919E+11,11569113
2820,SUN&L,2145,-75,-3.38,2220,2220,2125,14957,32563785,27044136405,12607989
136490,SUNJIN,9920,0,0,10010,10110,9690,122213,1197365085,2.35894E+11,23779604
145990,SYC,43050,600,1.41,42950,43200,42050,5840,248610425,4.43994E+11,10313449
145995,SYC(1P),30400,-500,-1.62,30900,30900,30000,3034,91476200,11250128000,370070
2170,SYTS,53600,600,1.13,54300,54300,52600,2776,147740400,1.608E+11,3000000
7160,SajoInd,44150,-1150,-2.54,44500,45300,43550,7799,345745250,2.2075E+11,5000000
6110,SamaAlum,72800,-14100,-16.23,84200,84200,72800,305709,23133992750,1.10099E+12,15123455
1470,SambuConst,347,0,0,0,0,0,0,0,79699592928,229681824
4690,Samchully,124600,-1100,-0.88,125000,127200,124300,6993,873648150,4.51896E+11,3626777
4450,SamhwaCrown&Closure,25850,-650,-2.45,26400,26500,25800,1377,36022600,55690697150,2154379
2450,SamickMusInstr,1197,-9,-0.75,1211,1211,1169,203845,241024666,1.08366E+11,90530915
520,SamilPharm,7420,-170,-2.24,7710,7730,7220,170207,1256254770,1.60953E+11,21691811
5500,SamjinPharm,20350,-600,-2.86,21050,21300,20200,188087,3846369625,2.71062E+11,13320000
6660,SamsungClimateContro,16320,-850,-4.95,16990,19000,15650,2661324,45676228390,1.32621E+11,8126314
28050,SamsungE&A,52900,2100,4.13,53100,53800,49950,2373485,1.22996E+11,1.03684E+13,196000000
5930,SamsungElec,317000,17500,5.84,309500,319000,305500,37241537,1.16996E+13,1.85327E+15,5846278608
5935,SamsungElec(1P),202500,11600,6.08,197800,207500,195500,9498746,1.9146E+12,1.6248E+14,802371203
9150,SamsungElecMech,2127000,278000,15.04,1945000,2192000,1912000,2960769,6.1839E+12,1.58873E+14,74693696
9155,SamsungElecMech(1P),765000,176000,29.88,624000,765000,612000,169634,1.21706E+11,2.22384E+12,2906984
810,SamsungF&MIns,569000,9000,1.61,565000,575000,545000,231070,1.30701E+11,2.54044E+13,44647473
815,SamsungF&MIns(1P),366000,-3500,-0.95,371500,371500,363000,20303,7417998750,1.10057E+12,3007020
448730,SamsungFN REIT,5340,-230,-4.13,5700,5700,5310,102805,551900865,4.86207E+11,91050000
10140,SamsungHvyInd,27950,-450,-1.58,28850,28900,27350,7575227,2.119E+11,2.4596E+13,880000000
16360,SamsungSecu,119800,-1000,-0.83,123000,123100,117700,590178,70626600150,1.06981E+13,89300000
1820,SamwhaCapacitor,149100,-7100,-4.55,160600,172800,139600,6261870,9.756E+11,1.54989E+12,10395000
11230,SamwhaElec,3365,-540,-13.83,3905,3905,3335,1418943,4880630985,64492866525,19165785
9470,SamwhaElec,38150,-2300,-5.69,40650,41500,36950,237833,9102863850,2.52317E+11,6613820
0120G0,Samyang Biopharm,57300,-2600,-4.34,59800,60400,55000,30290,1712200450,4.26075E+11,7435870
3230,SamyangFood,1205000,-6000,-0.5,1224000,1226000,1177000,89563,1.07358E+11,9.07728E+12,7533015
