Issue code,Issue name,Close,Change,%Change,Open,High,Low,Trading volume,Trading value,Market cap.,No.of listed shares
93050,LF,22550,-200,-0.88,22800,23300,21700,59363,1321781900,6.59362E+11,29240000
64400,LG CNS,94600,11700,14.11,83100,95700,79400,5015094,4.42409E+11,9.16541E+12,96885948
3550,LG Corp.,118200,-4500,-3.67,122900,123300,116700,650416,77266903050,1.8229E+13,154221585
3555,LG Corp.(1P),73500,-2300,-3.03,76000,77100,73000,21200,1578028950,2.21323E+11,3011199
34220,LG Display,14130,-1500,-9.6,15850,15900,14040,12062796,1.76123E+11,7.065E+12,500000000
373220,LG Energy Solution,383500,-16000,-4.01,400500,404000,383000,463463,1.81122E+11,8.9739E+13,234000000
51900,LG H&H,252500,-5000,-1.94,256000,258000,248500,66441,16760362250,3.86104E+12,15291262
51905,LG H&H(1P),102000,-2600,-2.49,104600,104600,101900,12055,1237610900,2.13818E+11,2096259
37560,LG HelloVision,2145,-45,-2.05,2170,2170,2105,212860,453815537,1.66124E+11,77446865
11070,LG Innotek,1044000,-24000,-2.25,1266000,1295000,1034000,997730,1.11267E+12,2.47085E+13,23667107
32640,LG Uplus,15140,-370,-2.39,15500,15500,15020,796389,12073901865,6.5076E+12,429828355
51910,LGCHEM,331000,-20000,-5.7,348500,351500,330500,447062,1.51121E+11,2.33661E+13,70592343
51915,LGCHEM(1P),160300,-6900,-4.13,167000,169000,159500,32411,5277421900,1.23251E+12,7688800
66570,LGELECTRONICS,235000,-4500,-1.88,244000,245500,230000,2775873,6.53374E+11,3.82779E+13,162884638
66575,LGELECTRONICS(1P),81000,-1400,-1.7,83900,84200,78500,274774,22060326050,1.39169E+12,17181299
79550,LIG Defense&Aerospace,875000,-38000,-4.16,904000,917000,875000,187769,1.67783E+11,1.925E+13,22000000
4990,LOTTE,25550,-750,-2.85,26200,26500,25400,325822,8363850950,2.54641E+12,99663776
11170,LOTTE CHEMICAL Corp,81200,-2300,-2.75,83800,83800,80500,157098,12843912350,3.47336E+12,42775419
20150,LOTTE ENERGY MATERIALS Corp,58200,100,0.17,58500,62100,56300,397431,23762216900,3.04767E+12,52365463
4000,LOTTE Fine Chem,52500,-1900,-3.49,54400,54500,52000,88869,4720920250,1.3545E+12,25800000
71840,LOTTE Himart,6870,-120,-1.72,6990,7020,6840,24934,172349230,1.62185E+11,23607712
286940,LOTTE INNOVATE,20350,50,0.25,20600,20600,19660,53906,1077242550,3.07883E+11,15129367
330590,LOTTE REIT,3915,-5,-0.13,3900,4005,3720,421385,1658305585,1.13131E+12,288968884
23530,LOTTE SHOPPING,152200,-6300,-3.97,154200,156900,148200,131261,19937006900,4.30555E+12,28288755
32350,LOTTE TOUR,18820,30,0.16,18300,19050,18040,671435,12482074545,1.4981E+12,79601474
280360,LOTTE WELLFOOD,114900,-1800,-1.54,116900,117000,113000,17652,2010527600,1.05761E+12,9204574
89860,LOTTE rental,31450,-50,-0.16,31550,32300,31050,64855,2052875325,1.14193E+12,36309388
00499K,LOTTE(1P),25950,-1050,-3.89,26950,26950,25600,4406,114348625,20905397850,805603
6260,LS,508000,-45000,-8.14,560000,560000,506000,244528,1.28276E+11,1.58496E+13,31200000
10120,LS ELECTRIC,261500,-23500,-8.25,282500,282500,260500,1138260,3.046E+11,3.9225E+13,150000000
229640,LS Eco Energy,76400,-4900,-6.03,79900,80000,76000,191140,14755722900,2.33974E+12,30624879
680,LSNetworks,3685,-230,-5.87,3910,3910,3685,442986,1674172273,2.90389E+11,78803016
900140,LVMC Holdings,1430,-60,-4.03,1485,1499,1415,925987,1329862505,2.76334E+11,193240432
108670,LX HAUSYS,34550,-2150,-5.86,36700,36700,34200,60965,2122143150,3.09833E+11,8967670
108675,LX HAUSYS(1P),17000,-550,-3.13,17550,17550,16800,5078,86286370,17549610000,1032330
383800,LX HOLDINGS,9000,-490,-5.16,9400,9640,8900,372582,3435409380,6.86526E+11,76280690
38380K,LX HOLDINGS(1P),8170,-50,-0.61,8220,8310,8090,4169,33948060,11971378450,1465285
1120,LX INT,43000,-1300,-2.93,44450,44450,42750,102908,4450756125,1.66668E+12,38760000
108320,LX Semicon,57400,-3600,-5.9,62500,62600,57200,151222,8836699950,9.33571E+11,16264300
25820,LeekuInd,5750,-240,-4.01,6060,6120,5720,589011,3432118485,1.92292E+11,33442000
5300,LotteChilsung,110400,-2400,-2.13,112300,112800,109600,31398,3468802250,1.02439E+12,9278884
5305,LotteChilsung(1P),74900,-1300,-1.71,76100,76200,74600,695,52139100,58070719000,775310
400,LotteInsurance,2285,-40,-1.72,2310,2355,2240,1138841,2599229513,7.09118E+11,310336320
27740,MANIKER,1428,-107,-6.97,1535,1535,1410,151648,220059246,45347016792,31755614
357250,MAPS REIT 1,2150,-10,-0.46,2090,2160,2085,34666,73461774,53739475750,24995105
94800,MAPSREALTY,5770,-30,-0.52,5900,5900,5590,66110,376400455,5.35654E+11,92834331
357430,MASTERN PREMIER REIT,840,-31,-3.56,832,866,826,67735,56780622,25624457880,30505307
134380,MCC,10450,-540,-4.91,10630,10630,10450,8913,93644630,2.29824E+11,21992680
97520,MCNEX,21650,-1250,-5.46,22950,23250,21600,73352,1625728950,3.76742E+11,17401500
118000,METACARE,1534,-101,-6.18,1635,1665,1472,112239,174334569,26350647024,17177736
90370,METALABS,1256,-44,-3.38,1319,1319,1256,43001,55228750,31280289384,24904689
23150,MHETHANOL,3855,-110,-2.77,3965,3965,3845,16239,62747487,28444217730,7378526
85620,MIRAE ASSET LIFE,14900,-510,-3.31,15280,15410,14870,91415,1376140570,2.01418E+12,135180000
6800,MIRAE ASSET SEC,64500,-2400,-3.59,69000,69100,64300,2633005,1.72667E+11,3.60921E+13,559566880
6805,MIRAE ASSET SEC(1P),18370,-740,-3.87,19510,19600,18250,116427,2162847285,2.58572E+11,14075750
00680K,MIRAE ASSET SEC(2PB),16980,-470,-2.69,17650,17820,16810,484490,8243501155,2.31777E+12,136500000
396690,MIRAEASSETGREIT,1435,-55,-3.69,1490,1495,1423,224799,323809297,56834523900,39605940
268280,MIWON SC,100700,-1300,-1.27,102000,103500,100000,2698,272768700,5.035E+11,5000000
88980,MKIF,11030,-50,-0.45,11070,11070,11000,1756687,19357643100,5.28251E+12,478921993
484870,MNC Solution,78500,-4500,-5.42,83500,83800,78100,29287,2337972550,7.18581E+11,9153900
9200,MOORIM PAPER,1620,-91,-5.32,1749,1749,1605,419165,687963061,67407082200,41609310
9900,MS IND,10450,-380,-3.51,10810,10930,10150,301487,3147148490,5.48313E+11,52470133
9680,MT,10180,-50,-0.49,10290,10400,10150,28052,286122150,2.21243E+11,21733094
107590,MWH,57100,-300,-0.52,57500,57500,57100,406,23271100,1.32472E+11,2320000
70960,MYP,2720,-55,-1.98,2760,2775,2680,115365,313568593,1.30923E+11,48133333
317450,MYUNGIN PHARM,48850,-1050,-2.1,50300,50300,48800,20352,998457350,7.1321E+11,14600000
1080,ManhoRope&Wire,5000,-290,-5.48,5200,5310,5000,40243,204581315,2.075E+11,41500000
138040,Meritz Financial,104700,-1800,-1.69,105600,106900,104200,300228,31618659600,1.75213E+13,167347273
3650,MichangOil,124900,-3100,-2.42,129500,129500,124800,3213,407253600,2.17285E+11,1739672
25560,Mirae,37600,2100,5.92,37000,45000,32100,792139,30419130675,1.91415E+11,5090828
7120,MiraeING,1361,-65,-4.56,1441,1451,1334,162934,223129115,39303785488,28878608
81660,Misto Holdings,38000,-1350,-3.43,38950,39650,37500,142908,5432841700,2.01749E+12,53091840
2840,MiwonComcl,115500,-6400,-5.25,121900,123100,115200,5920,703567200,5.48625E+11,4750000
12330,Mobis,688000,24000,3.61,661000,712000,648000,1501583,1.03058E+12,6.2424E+13,90732583
12690,Monalisa,1965,-35,-1.75,1992,2000,1965,120435,238354156,71862516075,36571255
5360,Monami,1459,-37,-2.47,1496,1496,1456,77615,113939746,27571170913,18897307
8420,MoonbaeStl,2210,-100,-4.33,2295,2295,2200,236474,528660660,45312746050,20503505
9580,Moorim P&P,2100,-110,-4.98,2200,2205,2075,576025,1217837240,1.30973E+11,62368324
33920,Muhak,7790,-200,-2.5,8010,8050,7770,92831,730207395,2.22015E+11,28500000
17180,Myungmoon Pharm,1520,-50,-3.18,1569,1570,1498,139062,210812144,51609250080,33953454
35420,NAVER,198800,-1200,-0.6,199800,202000,197300,912403,1.81441E+11,3.11865E+13,156873776
36570,NC,277500,6000,2.21,267500,286000,263000,195713,54473517250,5.97847E+12,21544022
5720,NEXEN,6610,-280,-4.06,6910,6910,6520,56886,377128700,3.47316E+11,52543977
5725,NEXEN(1P),4400,-30,-0.68,4480,4480,4300,749,3340310,15842640000,3600600
2350,NEXENTIRE,6460,-190,-2.86,6650,6720,6420,274924,1794215625,6.30934E+11,97667877
2355,NEXENTIRE(1PB),4070,-30,-0.73,4150,4165,4060,21033,86152975,26455000000,6500000
92790,NEXTEEL,16060,-1690,-9.52,17490,17520,15940,429550,7110734495,4.17592E+11,26002000
338100,NH Prime REIT,4525,0,0,4495,4525,4425,124946,558533280,84436500000,18660000
400760,NHALLONEREIT,3040,-30,-0.98,3070,3070,3015,121875,369001168,1.66985E+11,54929275
5940,NHIS,31150,-850,-2.66,32800,33250,31000,1184663,37321301775,1.11001E+13,356344369
5945,NHIS(1P),25200,-200,-0.79,25550,25650,25000,79603,2011669250,4.75548E+11,18870968
181710,NHN,37450,-600,-1.58,38000,40000,36650,124744,4705838175,1.22661E+12,32753139
8260,NI STEEL,3285,-85,-2.52,3355,3370,3275,133958,443385132,93951384345,28600117
34310,NICE,12440,-510,-3.94,12950,12950,12380,73023,911829835,4.57259E+11,36757157
30190,NICE INFO,14010,-380,-2.64,14330,14630,13950,115933,1655970560,8.2535E+11,58911527
85310,NK,1169,0,0,0,0,0,0,0,86717288567,74180743
90350,NOROOPAINT,7950,-170,-2.09,8110,8120,7900,123106,981764350,1.59E+11,20000000
90355,NOROOPAINT(1P),12090,-410,-3.28,12800,12800,12090,978,11904680,5599193340,463126
4250,NPC,3220,-125,-3.74,3345,3395,3200,84229,273641637,1.18238E+11,36720000
4255,NPC(1P),2260,-30,-1.31,2300,2300,2240,9231,20811732,11932800000,5280000
25860,NamhaeChem,7390,-370,-4.77,7750,7750,7250,1100004,8121688330,3.67127E+11,49678843
1260,NamkwangEng&Const,8410,-180,-2.1,8590,8610,8120,40789,337366420,82691930520,9832572
8350,NamsunAlum,1545,-81,-4.98,1640,1645,1544,3526843,5536540169,1.99427E+11,129079090
8355,NamsunAlum(1P),12500,-480,-3.7,13170,13170,12500,4168,52135550,3848625000,307890
4270,Namsung,7020,-80,-1.13,7100,7100,7000,6054,42643335,25420936320,3621216
3920,NamyangDairy,47100,-1450,-2.99,48550,49450,47000,14287,683473425,2.826E+11,6000000
3925,NamyangDairy(1P),34350,-2150,-5.89,36500,36500,34350,19151,670487500,68700000000,2000000
251270,Netmarble,41250,-750,-1.79,42000,42550,41000,306451,12774475900,3.3798E+12,81934571
4370,Nongshim,385000,-7500,-1.91,390000,391500,380000,21808,8372650500,2.34182E+12,6082642
72710,NongshimHoldings,92500,-2600,-2.73,94400,94400,92200,6786,629671900,4.28996E+11,4637790
320,NorooHoldings,18870,-550,-2.83,19350,19500,18800,14628,277257850,2.50804E+11,13291151
325,NorooHoldings(1P),28800,-50,-0.17,28900,28900,28500,29,835600,7014499200,243559
2630,OBI,483,0,0,0,0,0,0,0,57275591415,118583005
456040,OCI,119600,-5800,-4.63,122900,127400,119000,66028,8085458200,1.07072E+12,8952495
10060,OCI Holdings,388000,28000,7.78,351000,414000,345000,930550,3.61998E+11,7.24405E+12,18670232
5320,ONTIDE,1092,-33,-2.93,1116,1129,1074,355954,396178664,37333126740,34187845
271560,ORION,133300,-4000,-2.91,137000,137700,131100,122752,16383083850,5.27017E+12,39536132
1800,ORION Holdings,24950,-350,-1.38,25300,25650,24500,165152,4114717725,1.563E+12,62645422
7310,OTOKI,340500,-1500,-0.44,342500,342500,336500,6604,2233616500,1.36467E+12,4007830
6090,OYANG,8170,-50,-0.61,8200,8250,8140,3418,28011990,76983777630,9422739
34230,PARADISE,14050,-320,-2.23,14120,14410,13900,659127,9281012585,1.30144E+12,92629382
90080,PHC,959,-36,-3.62,996,1030,957,339100,332981010,52651266381,54902259
10770,PHHC,4870,-310,-5.98,5210,5230,4825,316958,1576112642,71226019420,14625466
178920,PIAM,25700,-2300,-8.21,28600,28750,25600,168351,4491567075,7.54714E+11,29366322
1340,PKC,5910,-220,-3.59,6080,6170,5890,262397,1572837180,2.65792E+11,44973248
103140,POONGSAN,83800,-4100,-4.66,87200,87300,83500,148262,12555018500,2.34843E+12,28024278
5810,POONGSAN HOLDINGS,40300,-1750,-4.16,42000,42350,40000,46342,1883929475,5.81017E+11,14417292
22100,POSCO DX,31150,-1300,-4.01,32400,32500,30500,442887,13804240725,4.73588E+12,152034729
3670,POSCO FUTURE M,229000,-11500,-4.78,240000,244000,229000,274944,64606814750,2.03687E+13,88946220
5490,POSCO Holdings,423500,-18500,-4.19,440000,442000,422500,512005,2.19749E+11,3.35588E+13,79241527
47050,POSCO INTERNATIONAL,65600,-2700,-3.95,68100,68300,65400,625387,41509064550,1.15405E+13,175922788
58430,POSCO STEELEON,6260,-290,-4.43,6580,6690,6190,568584,3569614315,3.756E+11,60000000
950210,PRESTIGE BIOPHARMA,7390,-110,-1.47,7480,7600,7230,91578,679027120,4.44111E+11,60096155
28670,PanOcean,5620,-320,-5.39,6070,6100,5600,3202254,18397703870,3.00428E+12,534569512
3610,Pangrim,5200,40,0.78,5150,5250,5050,334571,1720783080,1.88251E+11,36202158
1020,PaperCorea,674,0,0,0,0,0,0,0,1.19961E+11,177983313
4720,PharmGen Science,3540,-80,-2.21,3640,3640,3500,128948,455228538,77718937080,21954502
5690,Pharmicell,16050,-590,-3.55,17200,17260,15960,875350,14450741555,9.63064E+11,60004014
9810,Playgram,2130,-85,-3.84,2180,2390,2060,56702,123321183,32352037500,15188750
17810,Pulmuone Corporate,10350,-350,-3.27,10650,10650,10230,109427,1130762160,3.94548E+11,38120542
5030,PusanCstIron,486,0,0,0,0,0,0,0,45092532168,92782988
102460,REYON,11200,-470,-4.03,11670,11670,11090,170147,1913213680,2.08172E+11,18586811
760,RIFA,14470,-450,-3.02,14940,15490,14450,1540,22736730,40516000000,2800000
12750,S-1,68900,-100,-0.14,69500,69600,67800,176446,12077265150,2.61814E+12,37999178
10950,S-Oil,108100,-2000,-1.82,110000,111900,106600,365297,39597529600,1.21702E+13,112582792
10955,S-Oil(1P),55000,-600,-1.08,55600,55700,53000,23263,1268338100,2.21206E+11,4021927
75180,SAC,2905,5,0.17,2900,2970,2870,14548,42382995,55776000000,19200000
58650,SAH,157500,-100,-0.06,157300,158500,156000,11213,1761418650,6.68152E+11,4242236
8040,SAJODONGAONE,897,-26,-2.82,927,927,881,600705,541110618,1.26607E+11,141144600
14710,SAJOSEAFOOD,7450,-170,-2.23,7510,7610,7370,11581,86693310,1.28278E+11,17218543
4380,SAMICKTHK,12300,-1070,-8,13380,13380,12230,340810,4286124495,2.5461E+11,20700000
4440,SAMIL C&S,5600,-280,-4.76,5880,5990,5340,197419,1092562425,71298903200,12731947
9770,SAMJUNGPULP,28350,100,0.35,28200,28900,28150,2388,68297375,70874177850,2499971
5610,SAMLIP,42650,-1400,-3.18,43950,44150,42550,9629,415333900,3.68027E+11,8629009
207940,SAMSUNG BIOLOGICS,1384000,-41000,-2.88,1415000,1419000,1375000,45686,63475150500,6.40667E+13,46290951
28260,SAMSUNG C&T,410500,-500,-0.12,439500,444000,406000,539890,2.28096E+11,6.65698E+13,162167581
02826K,SAMSUNG C&T(1PB),225000,-1500,-0.66,234500,241000,222000,15622,3586548500,3.30208E+11,1467590
29780,SAMSUNG CARD,46850,-800,-1.68,47450,47850,46500,138628,6489192650,5.42799E+12,115858891
0126Z0,SAMSUNG EPIS HOLDINGS,484000,-6000,-1.22,485500,498000,477000,55776,27072208250,1.20434E+13,24883049
32830,SAMSUNG LIFE,354500,6500,1.87,365000,370500,350500,424017,1.52643E+11,7.09E+13,200000000
1360,SAMSUNG PHARM,1620,0,0,1621,1644,1553,954082,1510130052,1.52543E+11,94162079
68290,SAMSUNG PUBLISHING,6760,-420,-5.85,7180,7180,6700,41780,286060165,67600000000,10000000
6400,"SAMSUNG SDI CO.,LTD.",630000,-12000,-1.87,636000,674000,629000,799920,5.19454E+11,5.07689E+13,80585530
6405,SAMSUNG SDI(1P),297000,-11500,-3.73,308500,314000,296000,17294,5229882500,4.80515E+11,1617896
18260,SAMSUNG SDS,261500,60000,29.78,203000,261500,201500,3130289,7.49815E+11,2.02343E+13,77377800
23000,SAMWONSTEEL,2265,-20,-0.88,2295,2300,2230,37107,83554912,90011000340,39739956
272550,SAMYANG PACKAGING,10010,-90,-0.89,10010,10100,9850,49660,492051365,1.50835E+11,15068406
70,SAMYANGHOLDINGS,57500,-1100,-1.88,58700,59100,57100,15739,908645450,4.46383E+11,7763191
3720,SAMYOUNG,11100,-2150,-16.23,13680,13910,11100,4150667,51575740915,3.774E+11,34000000
1290,SANGSANGININV&SEC,1086,-33,-2.95,1145,1145,1080,595042,653146751,1.17654E+11,108337120
41650,SANGSIN,2520,-55,-2.14,2575,2615,2520,34247,86873070,54108054000,21471450
62040,SANIL ELECTRIC,270000,-4000,-1.46,276000,279000,264500,301875,81391855250,8.26628E+12,30615850
67830,SAVEZONEI&C,2655,-50,-1.85,2705,2705,2635,55435,147082350,1.08964E+11,41040895
1430,SBHC,61100,-3800,-5.86,65900,66100,61100,278470,17415527350,2.19118E+12,35862119
34120,SBS,13970,-280,-1.96,14250,14270,13910,16876,236710230,2.59161E+11,18551238
3080,SBSUNGBO,2380,-25,-1.04,2395,2410,2375,27575,65856940,47647600000,20020000
23960,SC ENGINEERING,1100,-44,-3.85,1144,1144,1084,453575,496512124,41839572500,38035975
180,SCEHoldings,5840,-140,-2.34,6000,6010,5820,19692,115442065,81469868800,13950320
137310,SD Biosensor,8020,-390,-4.64,8330,8400,7880,155160,1259692790,9.68408E+11,120749102
10960,SDC,3375,-40,-1.17,3375,3415,3300,60185,201234688,81405000000,24120000
4360,SEBANG,13750,-300,-2.14,14000,14000,13610,64891,890049310,2.6284E+11,19115603
4365,SEBANG(1P),9320,-100,-1.06,9420,9430,9250,2355,21992240,34383810000,3689250
75580,SEJIN HEAVY,16310,-860,-5.01,17040,17160,16300,169135,2797742255,9.27215E+11,56849456
7540,SEMPIO,45100,-1150,-2.49,46300,46400,45000,6459,292692450,1.29699E+11,2875800
248170,SEMPIO FOODS,24300,-650,-2.61,25050,25050,24300,16863,414471100,1.11009E+11,4568286
7860,SEOYON,9070,-270,-2.89,9230,9290,8880,102329,922557830,2.12962E+11,23479844
200880,SEOYONEHWA,13580,-520,-3.69,13910,14000,13390,107718,1464737710,3.67046E+11,27028437
31440,SF,43900,-2900,-6.2,47500,47950,43500,19725,879355525,1.70002E+11,3872480
1380,SG GLOBAL,1791,-58,-3.14,1827,1849,1761,66428,118954262,40265389161,22482071
4490,SGBC,56300,-1900,-3.26,58100,58100,55500,69809,3937440100,7.80318E+11,13860000
5090,SGC Energy,50200,-1200,-2.33,50400,51700,49850,68298,3435135250,7.23349E+11,14409333
4060,SGCORPORATION,3165,30,0.96,3110,3165,3000,226485,691152417,64067499840,20242496
31210,SGIC,44400,-500,-1.11,45050,45950,43850,97009,4328441075,3.10008E+12,69821598
2360,SH ENERCHEM,2360,-260,-9.92,2620,2620,2340,266818,639840539,26227560280,11113373
1770,SHD,15050,-320,-2.08,15310,15370,15050,1603,24265810,18283913900,1214878
462870,SHIFT UP,28200,-850,-2.93,28950,28950,28200,80030,2274636300,1.65405E+12,58654340
2700,SHINIL ELECTRONICS,1262,-45,-3.44,1307,1313,1260,1042644,1327063953,88399971502,70047521
2870,SHINPOONG,1068,-26,-2.38,1100,1101,1048,198132,211997719,37335891600,34958700
35510,SHINSEGAE I&C,15370,-880,-5.42,16250,16350,15190,335535,5183187550,2.14886E+11,13980900
31430,SHINSEGAE INTERNATIONAL,13770,-90,-0.65,13990,14330,13550,183082,2555012125,4.81757E+11,34986000
11930,SHINSUNG E&G,26500,-2600,-8.93,29600,29700,26200,1159496,31223495575,5.45498E+11,20584815
404990,SHSBREIT,3740,-80,-2.09,3820,3950,3705,182188,684393465,2.2901E+11,61232584
9160,SIMPAC,5280,-420,-7.37,5700,5780,5200,166137,886612835,3.45159E+11,65370968
29530,SINDOH,43300,950,2.24,42450,43900,41500,16393,692021350,4.20691E+11,9715729
6880,SINGSONGHOLDINGS,5840,-240,-3.95,6080,6170,5770,109871,651599075,69080530720,11828858
3960,SJDR,28400,-1050,-3.57,29100,29200,28350,8055,229984550,2.60271E+11,9164467
33530,SJG SEJONG,8160,-330,-3.89,8510,8520,8020,239225,1965342845,2.27019E+11,27820961
123700,SJM,3570,-130,-3.51,3735,3735,3550,39009,140833176,55709485860,15604898
25530,SJMH,3595,-125,-3.36,3720,3720,3570,32651,118027775,53687758760,14934008
34730,SK,680000,24000,3.66,700000,719000,676000,333564,2.32044E+11,4.93018E+13,72502703
6120,SK Discovery,51000,-1100,-2.11,52900,52900,50900,11386,585050150,8.88101E+11,17413751
6125,SK Discovery(1P),40850,-850,-2.04,41125,41700,40350,2446,99509150,50315149250,1231705
96770,SK Innovation,115400,-6300,-5.18,121300,121800,114600,725626,84692698250,1.95087E+13,169052788
96775,SK Innovation(1P),67900,-2200,-3.14,70100,70200,67800,5721,391578650,84768125400,1248426
395400,SK REIT,5780,30,0.52,5750,5890,5610,241343,1376529810,1.73988E+12,301017620
475150,SK eternix,41050,-2450,-5.63,43700,43700,40500,407611,16845356875,1.39845E+12,34067004
660,SK hynix,2243000,191000,9.31,2279000,2358000,2200000,7545783,1.71642E+13,1.59859E+15,712702365
361610,SK ie technology,19190,-910,-4.53,20050,20100,19180,294939,5764613530,1.56949E+12,81787100
03473K,SK(1P),430000,9000,2.14,438500,444000,424000,5614,2443786500,2.43438E+11,566135
326030,SKBP,94700,-2000,-2.07,95100,97300,94000,234580,22326001200,7.41626E+12,78313250
302440,SKBS,41000,-1300,-3.07,41450,42100,40200,196504,8058624525,3.21672E+12,78456553
11790,SKC,144500,-7900,-5.18,159900,160000,143300,857261,1.28839E+11,5.47197E+12,37868298
285130,SKCHEM,43800,-2450,-5.3,46600,46800,43750,92203,4095417825,7.57686E+11,17298766
28513K,SKCHEM(1P),23700,-750,-3.07,24450,24750,23500,6344,152291300,50135667300,2115429
210980,SKD&D,12150,-50,-0.41,12230,12250,12000,30113,364325190,2.26201E+11,18617382
18670,SKGas,244500,-5500,-2.2,246500,253000,241000,23003,5650226750,2.2634E+12,9257244
1740,SKNetworks,11380,460,4.21,11460,13960,11250,71426962,9.04982E+11,2.28276E+12,200593889
402340,SKSQUARE,1276000,95000,8.04,1298000,1337000,1264000,1187519,1.53815E+12,1.68379E+14,131958386
1510,SKSecu,3650,-340,-8.52,4050,4140,3625,8979434,33885301902,8.44227E+11,231295085
1515,SKSecu(1P),6770,-690,-9.25,7510,7510,6750,25837,177035190,13243859890,1956257
17670,SKTelecom,100400,-1700,-1.67,101200,102600,99900,1096434,1.10171E+11,2.15649E+13,214790053
100090,SKoceanplant,18060,-790,-4.19,18650,18730,17830,479470,8663107950,1.12836E+12,62478129
5850,SLCORP,72600,-3100,-4.1,75100,75300,71100,247790,18033505500,3.37216E+12,46448520
10580,SM BEXEL,2300,80,3.6,2220,2745,2175,8497892,21249888720,2.55879E+11,111251760
3570,SNT DYNAMICS,46500,-1750,-3.63,47600,47600,44750,107567,4939270300,1.54625E+12,33252697
36530,SNT Holdings,52000,-1800,-3.35,53300,54200,51600,18290,956849150,8.47802E+11,16303886
64960,SNT MOTIV,31750,-700,-2.16,32600,32700,31150,110635,3493339950,8.42654E+11,26540272
100840,SNTEnergy,41050,-3450,-7.75,43800,44300,41000,253218,10590689400,8.48946E+11,20680783
403550,SOCAR,13480,-220,-1.61,14180,14180,13120,160834,2180187030,4.42709E+11,32841902
248070,SOLUM,20700,-800,-3.72,21250,21500,20450,408804,8527435700,9.89796E+11,47816236
17550,SOOSAN CEBOTICS,2700,-170,-5.92,2830,2845,2680,1088199,2965036600,1.68478E+11,62399130
390,SP SAMHWA,7270,-340,-4.47,7610,7610,7250,244988,1799280385,1.97769E+11,27203469
306200,SSC,147400,-5700,-3.72,153400,153400,144800,13596,2003701550,4.18071E+11,2836300
26890,STIC Investments,8220,-350,-4.08,8390,8560,8220,58759,489910305,3.18696E+11,38770837
11810,STX,3530,0,0,0,0,0,0,0,1.09493E+11,31017927
465770,STX Green Logis,3175,-70,-2.16,3240,3245,3100,83390,263968425,22768026600,7171032
77970,STXEngine,44250,-3500,-7.33,47300,48000,43850,407050,18261705125,1.77655E+12,40148063
8490,SUHEUNG,21650,-1300,-5.66,22700,23300,21550,65348,1442734675,2.50471E+11,11569113
2820,SUN&L,2225,-35,-1.55,2260,2270,2225,10731,24047000,28052775525,12607989
136490,SUNJIN,9960,-320,-3.11,10340,10340,9870,184447,1849476040,2.36845E+11,23779604
145990,SYC,43100,-1000,-2.27,44050,44250,42900,11682,506397150,4.4451E+11,10313449
145995,SYC(1P),31500,-200,-0.63,32100,32100,31400,370,11659600,11657205000,370070
2170,SYTS,55000,-100,-0.18,55100,55100,53900,3597,195484500,1.65E+11,3000000
7160,SajoInd,46150,-2250,-4.65,48400,48550,46150,9787,456995700,2.3075E+11,5000000
6110,SamaAlum,81900,-9100,-10,88600,89800,80600,266063,22271559650,1.23861E+12,15123455
1470,SambuConst,347,0,0,0,0,0,0,0,79699592928,229681824
4690,Samchully,124700,-1100,-0.87,125200,125800,124000,30448,3792307300,4.52259E+11,3626777
4450,SamhwaCrown&Closure,26750,-300,-1.11,27250,27250,26650,599,16072250,57629638250,2154379
2450,SamickMusInstr,1256,-60,-4.56,1305,1310,1202,470733,594169246,1.13707E+11,90530915
520,SamilPharm,7450,-60,-0.8,7520,7670,7250,164945,1227729800,1.61604E+11,21691811
5500,SamjinPharm,22400,1100,5.16,20850,23100,20350,780061,17106180250,2.98368E+11,13320000
6660,SamsungClimateContro,15520,3580,29.98,12700,15520,12680,1409685,20908909630,1.2612E+11,8126314
28050,SamsungE&A,51300,-3300,-6.04,53700,53700,51200,1825981,95702795450,1.00548E+13,196000000
5930,SamsungElec,307000,8000,2.68,321500,323000,306000,33916688,1.07304E+13,1.79481E+15,5846278608
5935,SamsungElec(1P),192000,4800,2.56,196400,199700,192000,6741132,1.32198E+12,1.54055E+14,802371203
9150,SamsungElecMech,1630000,58000,3.69,1722000,1734000,1580000,1862646,3.10189E+12,1.21751E+14,74693696
9155,SamsungElecMech(1P),566000,39000,7.4,600000,600000,541000,92397,53137127000,1.64535E+12,2906984
810,SamsungF&MIns,577000,-4000,-0.69,590000,597000,572000,144541,84310415500,2.57616E+13,44647473
815,SamsungF&MIns(1P),381500,-10500,-2.68,394000,396500,380000,25920,9984387000,1.14718E+12,3007020
448730,SamsungFN REIT,5590,50,0.9,5540,5690,5410,109221,608583110,5.0897E+11,91050000
10140,SamsungHvyInd,29450,-1000,-3.28,30050,30250,29350,5494897,1.62785E+11,2.5916E+13,880000000
16360,SamsungSecu,124200,-2600,-2.05,130500,132000,124200,584503,74300430050,1.10911E+13,89300000
1820,SamwhaCapacitor,125900,-6700,-5.05,160100,163400,123800,3002683,4.29659E+11,1.30873E+12,10395000
9470,SamwhaElec,41000,-3800,-8.48,45950,47300,41000,602079,26125299650,2.71167E+11,6613820
11230,SamwhaElec,3610,130,3.74,4520,4520,3610,17152733,72086992010,69188483850,19165785
0120G0,Samyang Biopharm,61600,-3700,-5.67,64000,65900,60500,34654,2172908600,4.5805E+11,7435870
